NE = 10000  NP = 9090  TE = 10000  TR = 10  W = 0.000000e+000   NMIN = 2  tol = 5.0e-005  IT = 1375

44 13 8.429447e-001
44 14 8.438867e-001
44 15 8.447149e-001
44 16 8.454447e-001
44 17 8.460888e-001
44 18 8.466583e-001
44 19 8.471625e-001
44 20 8.476097e-001
44 21 8.480071e-001
44 22 8.483611e-001
44 23 8.486773e-001
44 24 8.489608e-001
44 25 8.492158e-001
44 26 8.494460e-001
44 27 8.496548e-001
44 28 8.498450e-001
44 29 8.500189e-001
44 30 8.501785e-001
44 31 8.503254e-001
44 32 8.504612e-001
44 33 8.505871e-001
44 34 8.507039e-001
44 35 8.508127e-001
44 36 8.509142e-001
44 37 8.510090e-001
44 38 8.510975e-001
44 39 8.511804e-001
44 40 8.512579e-001
44 41 8.513304e-001
44 42 8.513979e-001
44 43 8.514603e-001
45 0 8.279011e-001
45 1 8.272730e-001
45 2 8.278320e-001
45 3 8.313814e-001
45 4 8.350704e-001
45 5 8.383363e-001
45 6 8.411206e-001
45 7 8.434806e-001
45 8 8.454890e-001
45 9 8.472103e-001
45 10 8.486961e-001
45 11 8.499870e-001
45 12 8.511146e-001
45 13 8.521040e-001
45 14 8.529750e-001
45 15 8.537440e-001
45 16 8.544243e-001
45 17 8.550271e-001
45 18 8.555622e-001
45 19 8.560377e-001
45 20 8.564610e-001
45 21 8.568385e-001
45 22 8.571759e-001
45 23 8.574782e-001
45 24 8.577499e-001
45 25 8.579950e-001
45 26 8.582167e-001
45 27 8.584183e-001
45 28 8.586022e-001
45 29 8.587706e-001
45 30 8.589254e-001
45 31 8.590682e-001
45 32 8.592004e-001
45 33 8.593230e-001
45 34 8.594371e-001
45 35 8.595434e-001
45 36 8.596428e-001
45 37 8.597357e-001
45 38 8.598227e-001
45 39 8.599043e-001
45 40 8.599809e-001
45 41 8.600526e-001
45 42 8.601198e-001
45 43 8.601826e-001
45 44 8.602407e-001
46 0 8.393377e-001
46 1 8.388093e-001
46 2 8.393336e-001
46 3 8.424836e-001
46 4 8.457623e-001
46 5 8.486742e-001
46 6 8.511659e-001
46 7 8.532860e-001
46 8 8.550974e-001
46 9 8.566557e-001
46 10 8.580060e-001
46 11 8.591834e-001
46 12 8.602158e-001
46 13 8.611248e-001
46 14 8.619281e-001
46 15 8.626398e-001
46 16 8.632716e-001
46 17 8.638336e-001
46 18 8.643340e-001
46 19 8.647803e-001
46 20 8.651788e-001
46 21 8.655353e-001
46 22 8.658549e-001
46 23 8.661420e-001
46 24 8.664007e-001
46 25 8.666345e-001
46 26 8.668465e-001
46 27 8.670395e-001
46 28 8.672159e-001
46 29 8.673777e-001
46 30 8.675267e-001
46 31 8.676643e-001
46 32 8.677918e-001
46 33 8.679102e-001
46 34 8.680206e-001
46 35 8.681236e-001
46 36 8.682199e-001
46 37 8.683102e-001
46 38 8.683949e-001
46 39 8.684744e-001
46 40 8.685492e-001
46 41 8.686194e-001
46 42 8.686855e-001
46 43 8.687474e-001
46 44 8.688054e-001
46 45 8.688592e-001
47 0 8.503081e-001
47 1 8.498622e-001
47 2 8.503509e-001
47 3 8.531502e-001
47 4 8.560676e-001
47 5 8.586663e-001
47 6 8.608976e-001
47 7 8.628027e-001
47 8 8.644360e-001
47 9 8.658461e-001
47 10 8.670720e-001
47 11 8.681446e-001
47 12 8.690882e-001
47 13 8.699217e-001
47 14 8.706606e-001
47 15 8.713174e-001
47 16 8.719024e-001
47 17 8.724242e-001
47 18 8.728904e-001
47 19 8.733074e-001
47 20 8.736808e-001
47 21 8.740158e-001
47 22 8.743169e-001
47 23 8.745880e-001
47 24 8.748328e-001
47 25 8.750545e-001
47 26 8.752559e-001
47 27 8.754396e-001
47 28 8.756077e-001
47 29 8.757620e-001
47 30 8.759043e-001
47 31 8.760359e-001
47 32 8.761579e-001
47 33 8.762715e-001
47 34 8.763774e-001
47 35 8.764764e-001
47 36 8.765691e-001
47 37 8.766560e-001
47 38 8.767377e-001
47 39 8.768146e-001
47 40 8.768869e-001
47 41 8.769551e-001
47 42 8.770193e-001
47 43 8.770797e-001
47 44 8.771365e-001
47 45 8.771898e-001
47 46 8.772393e-001
48 0 8.607688e-001
48 1 8.603913e-001
48 2 8.608447e-001
48 3 8.633352e-001
48 4 8.659341e-001
48 5 8.682552e-001
48 6 8.702542e-001
48 7 8.719664e-001
48 8 8.734391e-001
48 9 8.747144e-001
48 10 8.758265e-001
48 11 8.768025e-001
48 12 8.776635e-001
48 13 8.784264e-001
